,author,date,n_likes,n_reposts,with_photo,is_repost?,text,translation
3322,dying,2015-05-25,975,52,False,False,дополнять каждый фраза обо 1 .. 2 .. 3 желать .. 4 очень .. 5 .. P S добавлять стена узнавать друг,complete each phrase about 1 .. 2 .. 3 wish .. 4 very .. 5 .. P S add wall get to know each other
3323,dying,2015-05-25,886,33,False,False,сегодня отвечать 1 любой вопрос кроме пароль логин добавлять стена закидывать вопрос :) игнорировать весело,today answer 1 any question except password login add wall post question :) ignore fun
3324,dying,2015-05-25,1507,26,False,False,чей это труп валяться твой беситься,whose corpse is it to wallow yours to rage
3325,dying,2015-05-25,847,29,False,False,д достойный р радостный умопомрачительный з зайка Ь мягкий яркий любить свой друг,e worthy p joyful mind-blowing z bunny b soft bright love your friend
3326,dying,2015-05-25,1022,14,False,False,каждый ира чей-то проблема,every ira is someone's problem
3327,dying,2015-05-25,504,11,False,False,каждый саша чей-то проблема,every sasha is someone's problem
3328,dying,2015-05-25,758,5,False,False,каждый оля чей-то проблема,every olya is someone's problem
3329,dying,2015-05-25,527,12,False,False,каждый алина чей-то проблема,every alina is someone's problem
3330,dying,2015-05-25,781,6,False,False,каждый диана чей-то проблема,every diana is someone's problem
3331,dying,2015-05-25,527,13,False,False,каждый катя чей-то проблема,every katya is someone's problem
3332,dying,2015-05-25,806,13,False,False,каждый настя чей-то проблема,every nastya is someone's problem
3333,dying,2015-05-25,1304,33,False,False,список вещь который любить чай обниматься пицца слушать музыка спать смотреть фильм ночной разговор сюрприз,list thing that love tea hugging pizza listen music sleep watch movie night talk surprise
3334,dying,2015-05-25,1067,11,False,False,каждый думать садиться диета свет рождаться тортик,everyone think sit down diet light be born cake
3335,dying,2015-05-25,1281,11,False,False,любой понятный ситуация жрать сеть 15 минута назад,any understandable situation eat network 15 minutes ago
3336,dying,2015-05-25,1286,14,False,False,пустяяяк никак смочь вместееее,nothing can be done together
3337,dying,2015-05-25,1870,17,False,False,ненавидеть каждый писать,hate every write
3338,dying,2015-05-25,1346,23,False,False,бесить бесить бесить бесить бесить бесить бесить бесить вообще спасибо,infuriate infuriate infuriate infuriate infuriate infuriate infuriate in general thanks
3339,dying,2015-05-25,1498,21,False,False,хороший нож мясо,good meat knife
3340,dying,2015-05-25,1841,26,False,False,девушка сказать девушка сделать девушка сказать сделать значит шу ти ла,girl say girl do girl say do mean shu ti la
3341,dying,2015-05-25,1467,23,False,False,феечка винкс приезжать появляться онлайн,winx fairy come appear online
3342,dying,2015-05-25,1600,26,False,False,реветь вздуматься баба,baba
3343,dying,2015-05-25,1215,17,False,False,жить жить что-то делать приуныть,to live to live to do something to be depressed
3344,dying,2015-05-25,1483,22,False,False,телефон что-то секретный бояться показывать просто нервировать рука кто-то кроме,phone something secret to be afraid to show just to unnerve the hand of someone other than
3345,dying,2015-05-25,1349,14,False,False,вчера салат ужин фруктовый салат виноград куча виноград состоять виноград окей это вино,yesterday salad dinner fruit salad grapes a bunch of grapes consist of grapes okay this wine
3346,dying,2015-05-25,1304,19,False,False,праздновать день рождение очень странно получать подарок медленно приближаться смерть,celebrating a birthday is very strange to receive a gift slowly approaching death
3347,dying,2015-05-25,1419,14,False,False,мало мало мало мало мало бухнуть,little little little little little plump
3348,dying,2015-05-25,1456,18,False,False,возраст каждый праздник желать жених,age every holiday wish groom
3349,dying,2015-05-25,1276,20,False,False,покидать спасибо одиночество это милый,leave thanks loneliness is cute
3350,dying,2015-05-25,980,8,False,False,сидеть дома смотреть сериал спать это жизнь,stay at home watch series sleep is life
3351,dying,2015-05-25,1206,16,False,False,алкоголь слабак сильный наслаждаться депрессия,alcohol wimp strong enjoy depression
3352,dying,2015-05-25,1353,17,False,False,никомуненужненький вечнострашненький вечненькоебануть,no one needs ever scary little eternal fuck
3353,dying,2015-05-25,1780,25,False,False,проблема нравиться,the problem is to like
3354,dying,2015-05-25,1620,25,False,False,единственный хотеть нормально заканчивать учеба,the only one who wants to finish school normally
3355,dying,2015-05-25,1393,15,False,False,жаль реал добавлять человек чс,sorry real add man chs
3356,dying,2015-05-25,1321,24,False,False,любить дарить свой любовь нахрен нужный,love give your love the fuck you want
3357,dying,2015-05-25,1644,19,False,False,бесить конец твой жизнь,enrage the end of your life
3358,dying,2015-05-25,1871,31,False,False,"детство говорить весь мама рассказывать "", лишь мама узнавать","childhood talk all mom tell "", only mom learn"
3359,dying,2015-05-24,3728,119,False,False,29 май это день парень обязанный подарить девушка мороженка добавлять стена пусть знать,May 29 is the day the guy is obliged to give the girl ice cream add wall let know
3360,dying,2015-05-24,1423,22,False,False,лето это самый незабываемый крутой месяц жизнь каждый связанный свой история надеяться это лето хороший,summer is the most unforgettable cool month of life everyone connected their story hope this summer is good
3361,dying,2015-05-24,749,21,False,False,весь лера велеколепный,the whole lera is magnificent
3362,dying,2015-05-24,553,11,False,False,весь алина велеколепный,the whole alina is gorgeous
3363,dying,2015-05-24,482,7,False,False,катя велеколепный,katya is gorgeous
3364,dying,2015-05-24,572,12,False,False,весь вика велеколепный,the whole vika is gorgeous
3365,dying,2015-05-24,581,11,False,False,весь маша велеколепный,the whole masha is gorgeous
3366,dying,2015-05-24,777,17,False,False,весь настюшка велеколепный,the whole nastyushka is magnificent
3367,dying,2015-05-24,661,36,False,False,добавлять стена узнавать 1 хороший 2 злой 3 очень любознательный 4 прикольный 5 красивый 6 урод 7 смешной 8 настоящий друг 9 предатель 10 игнорщик 11 подниматель настроение 12 неформал 13 рокер 14 ленивый 15 умный 16 тупой 17 разговорчивый 18 скрытый 19 обычный 20 развратный 21 игроман 22 толстый 23 дебил мир 24 ум мир показывать,add wall recognize 1 good 2 angry 3 very inquisitive 4 funny 5 handsome 6 ugly 7 funny 8 real friend 9 traitor 10 ignorer 11 cheer up 12 informal 13 rocker 14 lazy 15 smart 16 stupid 17 talkative 18 hidden 19 normal 20 depraved 21 gamer 22 fat 23 moron world 24 mind world show
3368,dying,2015-05-24,607,32,False,False,дополнять каждый фраза обо 1 .. 2 .. 3 желать .. 4 очень .. 5 .. P S добавлять стена узнавать друг,complete each phrase about 1 .. 2 .. 3 wish .. 4 very .. 5 .. P S add wall get to know each other
3369,dying,2015-05-24,677,39,False,False,знать 1 интернет 2 сайт вконтакте 3 это читать 5 замечать отсутствовать пункт 4 6 это проверять 7 улыбаться пусть веселый настроение добавлять стена порадовать друг,know 1 internet 2 vkontakte site 3 read this 5 notice missing paragraph 4 6 check this 7 smile let a cheerful mood add a wall to please a friend
3370,dying,2015-05-24,1402,18,False,False,рассказывать ой грустно,tell oh sad
3371,dying,2015-05-24,1524,27,False,False,надоедать пойти бросаться одеяло,get bored go throw a blanket
3372,dying,2015-05-24,1736,19,False,False,это неловкий чувство бояться написать человек думать надоедать,it's an awkward feeling to be afraid to write a person to think to bother
3373,dying,2015-05-24,1784,25,False,False,обижать дебил,offend a moron
3374,dying,2015-05-24,1606,16,False,False,чай остыть некоторый человек,tea cool some man
3375,dying,2015-05-24,1422,15,False,False,переставать человек захотеть уходить пусть валить,stop people want to leave let the blame
3376,dying,2015-05-24,1429,15,False,False,глупышка расставаться надоедать жизнь продолжаться переспать весь девушка,silly break up bother life go on sleep the whole girl
3377,dying,2015-05-24,1740,30,False,False,правша левша рукожопый,right-handed left-handed hand-ass
3378,dying,2015-05-24,1531,19,False,False,строить сильный дерзкий баба приходить домой слушать песенка любовь,build a strong saucy woman come home listen to love song
3379,dying,2015-05-24,1579,24,False,False,ночь втыкать наушники ухо начинать вспоминать терзать наш душа,night stick headphones ear begin to remember to torment our soul
3380,dying,2015-05-24,1213,18,False,False,быстро забывать плохой скучать человек,quickly forget bad miss people
3381,dying,2015-05-24,1300,19,False,False,человек эгоист хотеть отдавать весь свой деньги,selfish person want to give away all his money
3382,dying,2015-05-24,844,12,False,False,выходной нужный сидеть дома отдыхать,day off necessary to sit at home to rest
3383,dying,2015-05-24,1233,19,False,False,фильм ужас являться очень поучительный убивать например,horror movie to be very instructive to kill for example
3384,dying,2015-05-24,1149,16,False,False,пойти гулять хороший подруга воспоминание конец жизнь,go for a walk good girlfriend memory end of life
3385,dying,2015-05-24,1802,18,False,False,экзамен сдавать похудеть счастливый аминь,exam pass lose weight happy amen
3386,dying,2015-05-24,711,2,False,False,150к 3 спасибо наш подписчик !!!,150k 3 thanks our subscriber!!!
3387,dying,2015-05-24,1409,21,False,False,просто нужный уходить,just need to leave
3388,dying,2015-05-24,1217,13,False,False,выебываться ради,fuck for
3389,dying,2015-05-24,1868,17,False,False,плакать из-за парень приседать заставлять плакать из-за упускать задница,cry over guy squat make cry over miss ass
3390,dying,2015-05-24,1660,14,False,False,почему рэпер телка имя хотеть слушать песня который посвящать тип,why rapper chick name want to listen to song which dedicate type
3391,dying,2015-05-24,1356,26,False,False,открывать душа человек равный конец сказать ясно,open soul man equal end say clearly
3392,dying,2015-05-24,1476,16,False,False,немножко сдыхать,breathe a little
3393,dying,2015-05-24,1271,11,False,False,ненавидеть ждать человек сообщение звонок что-нибудь вообще ждать хуево любой случай,hate wait man message call anything at all wait shit any case
3394,dying,2015-05-24,1429,12,False,False,каждый человек который мудак,every man who is an asshole
3395,dying,2015-05-24,889,8,False,False,понимать решать проблема должный думать проблема жить проблема должный становиться проблема,understand solve problem must think problem live problem must become problem
3396,dying,2015-05-24,1193,10,False,False,начинать завтра,start tomorrow
3397,dying,2015-05-24,1616,25,False,False,заносить красный книга искренний идиотка оставаться очень мало,bring in red book sincere idiot stay very little
3398,dying,2015-05-24,1466,15,False,False,мочь заканчивать школа медаль университет красный диплом слишком интересный жизнь,be able to finish school medal university red diploma too interesting life
3399,dying,2015-05-24,1388,12,False,False,последний время ужасный бесить бесить учеба человек наигранный улыбка лживый слово,last time terrible piss off piss off study man acted smile deceitful word
3400,dying,2015-05-24,1661,33,False,False,поцеловать встреча,kiss meeting
3401,dying,2015-05-23,2992,71,False,False,спасибо мама тепло доброта спасибо любовь твой край всевышний благодарить спасибо родной,thank you mom warmly kindness thank you love your land the Almighty thank you dear
3402,dying,2015-05-23,1471,34,False,False,любить свой придурок ??? наверно самый дружный класс обожать свой одноклассник хороший друг,love your asshole??? probably the friendliest class to adore your classmate a good friend
3403,dying,2015-05-23,1376,16,False,False,самый бесячий фраза который слышать каждый девушка девушка,the most annoying phrase that every girl hear
3404,dying,2015-05-23,985,9,False,False,взрослый самодостаточный девушка весь ответственность заявлять нужно киндер сюрприз,adult self-sufficient girl full responsibility to declare need kinder surprise
3405,dying,2015-05-23,2726,46,False,False,24 май день кареглазый,may 24 day brown-eyed
3406,dying,2015-05-23,1278,46,False,False,vk com id0 196712280 человек очень милый,vk com id0 196712280 very cute person
3407,dying,2015-05-23,2017,32,False,False,парень царица должный править,boy queen should rule
3408,dying,2015-05-23,782,13,False,False,любовь маша,masha love
3409,dying,2015-05-23,703,10,False,False,любовь юля,julia love
3410,dying,2015-05-23,639,8,False,False,любовь алина,love alina
3411,dying,2015-05-23,619,12,False,False,любовь кристина,love christina
3412,dying,2015-05-23,611,4,False,False,любовь лиза,love lisa
3413,dying,2015-05-23,819,10,False,False,любовь диана,love diana
3414,dying,2015-05-23,933,10,False,False,любовь настя,love nastya
3415,dying,2015-05-23,728,7,False,False,любовь катя,love katya
3416,dying,2015-05-23,411,7,False,False,любовь полина,Polina love
3417,dying,2015-05-23,2531,5,False,False,принцесски лайка посмотреть сколько 3,princess husky see how much 3
3418,dying,2015-05-23,760,6,False,False,23 май каждый мальчик должный подходить поцеловать девочка который нравиться,May 23 every boy must come up to kiss a girl who pleases
3419,dying,2015-05-23,932,31,False,False,дата рождение 1 17 7 24 29 добрый ая 4 10 12 21 27 злой ая 2 19 8 14 25 дружелюбный ая 5 9 18 20 22 23 кокетливый ая 13 15 30 11 3 гордый ая 6 28 16 26 31 счастливый ая,date of birth 1 17 7 24 29 good 4 10 12 21 27 angry 2 19 8 14 25 friendly 5 9 18 20 22 23 flirtatious 13 15 30 11 3 proud 6 28 16 26 31 happy
3420,dying,2015-05-23,2274,30,False,False,папа красивый,dad is handsome
3421,dying,2015-05-23,950,21,False,False,... ∧ ＿ ∧ .. ･ ω ･ ｡) つ ━ ☆ ・* 。 ⊂ ノ ・゜+ ... し ー Ｊ ° 。+ *´¨) .· ´¸.·*´¨) ¸.·*¨) (¸.·´ (¸.·' скоро каникулы,. *Holidays are coming soon
3422,dying,2015-05-23,1098,23,False,False,настроение лето,mood summer
3423,dying,2015-05-23,1390,12,False,False,экзамен сдавать пожалуйста,take the exam please
3424,dying,2015-05-23,1503,53,False,False,тест ответ внизу подсматривать самый низ 1 цвет нравиться красный черный голубой зеленый желтый 2 первый буква твой имя 3 месяц рождение 4 белый черный 5 называть человек пол 6 любимый число 7 нравиться летать ездить 8 океан озеро 9 загадывать желание показывать,test answer below look at the very bottom 1 color like red black blue green yellow 2 first letter your name 3 month of birth 4 white black 5 name person gender 6 favorite number 7 like to fly ride 8 ocean lake 9 make a wish show
3425,dying,2015-05-23,1919,28,False,False,битва класс репост учиться класс лайк учиться б класс,battle class repost study class like study b class
3426,dying,2015-05-23,1262,10,False,False,хотеть любимый ...,want a favorite...
3427,dying,2015-05-23,613,10,False,False,"гороскоп думать говорить делать 1 овен думать говорить мало делать правильно 2 телец думать многое говорить убедительно делать получаться 3 близнец думать говорить думать делать думать очень 4 рак думать постоянно говорить заманчивый делать указывать 5 лев думать точно говорить лишний делать удаваться отвертеться 6 дева думать говорить делать третий 7 весы думать лишний говорить честно делать ответственно 8 скорпион думать сосредоточенно говорить точно делать нравиться 9 стрелец думать … говорить кроме .. делать чужой рука 10 козерог думать голова прийти говорить додумываться делать уметь 11 водолей думать ?"" говорить делать 12 рыба думать никто знать говорить умничать делать зависимость проверять работа","horoscope think say do 1 aries think say little do right 2 taurus think say a lot convincingly do succeed 3 twin think say think do think very 4 cancer think constantly talk tempting do point 5 leo think exactly say superfluous do manage to get away 6 virgo think say do third 7 libra think superfluous speak honestly do responsibly 8 scorpio think concentratedly speak accurately do like 9 sagittarius think ... speak except .. do someone else's hand 10 capricorn think head come speak think out do be able to 11 aquarius think ""say do 12 fish think no one know speak be clever do dependency check work"
3428,dying,2015-05-23,779,26,False,False,лайк загадывать желание репост оно сбываться,like make a wish repost it will come true
3429,dying,2015-05-23,693,15,False,False,написать свой имя смайлик б г д е з л м н п р т ф х ч ш э ю,write your name emoticon
3430,dying,2015-05-23,1562,23,False,False,приходить домой видеть отец привет папа видеть мама привет мама видеть брат привет видеть кот боже соскучиться привет любимый,come home see father hello dad see mom hello mom see brother hello see cat god miss you hello darling
3431,dying,2015-05-23,1415,26,False,False,плакать это больно говорить чувствовать показывать любить,cry it hurts talk feel show love
3432,dying,2015-05-23,687,22,False,False,знать 1 интернет 2 сайт вконтакте 3 это читать 5 замечать отсутствовать пункт 4 6 это проверять 7 улыбаться пусть веселый настроение добавлять стена порадовать друг,know 1 internet 2 vkontakte site 3 read this 5 notice missing paragraph 4 6 check this 7 smile let a cheerful mood add a wall to please a friend
3433,dying,2015-05-23,1057,19,False,False,самый веселый одноклассник,funniest classmate
3434,dying,2015-05-23,1376,23,False,False,выпускной школьник делиться 2 тип 1 скучать весь лето 2 уррааа ад заканчиваться асталавист неудачник,Graduation student share 2 type 1 miss all summer 2 urraaa hell end astalavist loser
3435,dying,2015-05-23,2216,34,False,False,последний время тянуть носить платье юбка честно сказать пугать перемена,last time pull wear dress skirt honestly say scare change
3436,dying,2015-05-23,1469,21,False,False,бояться пустота душевный холодильник,be afraid of the emptiness of the soul refrigerator
3437,dying,2015-05-23,1497,17,False,False,лето это самый незабываемый крутой месяц жизнь каждый связанный свой история надеяться это лето хороший,summer is the most unforgettable cool month of life everyone connected their story hope this summer is good
3438,dying,2015-05-23,1904,24,False,False,го встречаться че лох,go meet che loh
3439,dying,2015-05-23,1451,16,False,False,4 личность 1 дома 2 друг 3 рядом родитель 4 рядом нравиться,4 person 1 at home 2 friend 3 nearby parent 4 nearby like
3440,dying,2015-05-23,1765,20,False,False,"детство говорить весь мама рассказывать "", лишь мама узнавать","childhood talk all mom tell "", only mom learn"
3441,dying,2015-05-23,1337,25,False,False,знать плохо увидеться хотеть километр разделять думать человек утро день ночь надеяться очень скучать,know bad see you want kilometer share think person morning day night hope very miss
3442,dying,2015-05-23,1234,15,False,False,сериальный ноооооочь волшебный коооомп чары месть отвага честь еда целый стоооол,serial nooooooo magical coooomp spell revenge courage honor food whole stooool
3443,dying,2015-05-23,1855,25,False,False,просто подходить обнимать,just come hug
3444,dying,2015-05-22,1548,27,False,False,самый хороший братик,the best brother
3445,dying,2015-05-22,1342,15,False,False,интересно человек который рад появление пусть интернет,wondering man who is glad appearance let the internet
3446,dying,2015-05-22,1915,23,False,False,брать баба обнимать говорить приятный слово мера ревновать носить рука подкармливать баба твой веко,take a woman hug speak a pleasant word measure be jealous wear a hand feed a woman your eyelid
3447,dying,2015-05-22,1590,19,False,False,писать,write
3448,dying,2015-05-22,2043,28,False,False,красивый это шутка оценивать,handsome is a joke rate
3449,dying,2015-05-22,1565,20,False,False,хотеть грабли,want a rake
3450,dying,2015-05-22,1740,16,False,False,сначала люблюнимаг чс,love first mag chs
3451,dying,2015-05-22,1633,21,False,False,мудак хорошенький,pretty asshole
3452,dying,2015-05-22,1681,41,False,False,вредный истеричка жутко ревнивый грубый хамка кайф,mischievous hysterical creepy jealous rude boorish thrill
3453,dying,2015-05-22,1597,21,False,False,очень серьезный взрослый ответственный это качелька пойти кататься,very serious adult responsible is the rocker go for a ride
3454,dying,2015-05-22,1534,14,False,False,относиться свой здоровье уровень вау снова голова кружиться ладно надеяться экзамен сдыхать,treat your health level wow again dizzy ok hope exam pass
3455,dying,2015-05-22,783,5,False,False,очень серьезный взрослый ответственный это качелька пойти кататься,very serious adult responsible is the rocker go for a ride
3456,dying,2015-05-22,1414,10,False,False,окей гугл сдыхать неделя,ok google die week
3457,dying,2015-05-22,2040,31,False,False,учительница должный дружный класс .. класс ублюдок идти сюда пидор рот закрывать хватить сраться чмошник,teacher due friendly class .. class bastard come here fag mouth shut stop shitting fagot
3458,dying,2015-05-22,1477,18,False,False,красивый показываться,beautiful showing off
3459,dying,2015-05-22,1148,11,False,False,обнимать кто-нибудь пожалуйста,hug someone please
3460,dying,2015-05-22,1222,18,False,False,делать урок это устно это задавать готовый,do lesson is verbally is ask ready
3461,dying,2015-05-22,645,61,False,False,находить отличаться смайлик находить среди находить значит искать это сложно это сложный счет 3 загадывать желание 1 2 3 ___________ загадывать добавлять запись стена желание обязательно сбываться добавлять исполняться,find different emoticon to find among to find means to search it's difficult it's a difficult account 3 make a wish 1 2 3 ___________ make a wish add an entry wall a wish must come true add be fulfilled
3462,dying,2015-05-22,1518,13,False,False,ручка ходить телефон наушники,pen walk phone headphones
3463,dying,2015-05-22,1445,18,False,False,красивый мама заплатить,handsome mom pay
3464,dying,2015-05-22,2190,39,False,False,карий глазок принцесса,hazel eye princess
3465,dying,2015-05-22,1585,34,False,False,извиняться опоздание английский I sorry late May come это делать сорян амлет камин,sorry late english I sorry late May come do it soryan amlet fireplace
3466,dying,2015-05-22,1435,26,False,False,мама уходить привет колонка пока сосед,mom go away hello column bye neighbor
3467,dying,2015-05-22,1008,24,False,False,vk com id0 196712280 самый верный преданный человек,vk com id0 196712280 the most faithful devoted person
3468,dying,2015-05-22,1779,38,False,False,ставить лайк нравиться забирать стена узнавать,like like pick up wall find out
3469,dying,2015-05-22,2433,65,False,False,класс это человек который соскучиться,class is a person who gets bored
3470,dying,2015-05-22,1387,27,False,False,фантазия наркотик неплохо,fantasy drug good
3471,dying,2015-05-22,1558,16,False,False,скоро летооо каникулыыыыы урааааа экзамен сдавать ненавидеть,summer is coming soon
3472,dying,2015-05-22,1025,10,False,False,королева остальной холоп,queen rest serf
3473,dying,2015-05-22,1192,15,False,False,обнимать,hug
3474,dying,2015-05-22,1797,32,False,False,парень самый прекрасный человек мир оставаться находить,guy the most beautiful person in the world stay find
3475,dying,2015-05-22,1890,30,False,False,плакать изображать водопад,cry pretend waterfall
3476,dying,2015-05-22,1563,34,False,False,карий глаз самый красивый,brown eye is the most beautiful
3477,dying,2015-05-22,1885,32,False,False,плевать это видно,don't care it's visible
3478,dying,2015-05-22,2002,36,False,False,просто алгебра,just algebra
3479,dying,2015-05-22,1276,21,False,False,нравиться сообщать,like to report
3480,dying,2015-05-21,2786,35,False,False,обнимать встреча лайкнуть пост,hug meeting like post
3481,dying,2015-05-21,1704,12,False,False,молодежь пойти 13 год,youth go 13 year
3482,dying,2015-05-21,2221,36,False,False,голубой глаз бывать бандитка,blue eye be a thug
3483,dying,2015-05-21,751,21,False,False,каждый таня красивый умненький заботливый привлекательный добрый нежный милый очаровательный обворожительный душевный незабываемый неотразимый шикарный жопастенький божественный завораживать хороший ангельский кокетливый веселый энергичный чудесный романтичный симпатичный единственный ласковый сладенький желанный непредсказуемый загадочный интриговать хороший скромный понимающий заманчивый улыбчивый зажигательный честный обаятельный целеустремленный дивный женственный,each tanya beautiful smart caring attractive kind gentle cute charming charming soulful unforgettable irresistible chic ass little divine bewitch good angelic flirtatious cheerful energetic wonderful romantic cute the only affectionate sweet desirable unpredictable mysterious intrigue good modest understanding tempting smiling incendiary honest charming purposeful wondrous feminine
3484,dying,2015-05-21,558,13,False,False,каждый даша красивый умненький заботливый привлекательный добрый нежный милый очаровательный обворожительный душевный незабываемый неотразимый шикарный жопастенький божественный завораживать хороший ангельский кокетливый веселый энергичный чудесный романтичный симпатичный единственный ласковый сладенький желанный непредсказуемый загадочный интриговать хороший скромный понимающий заманчивый улыбчивый зажигательный честный обаятельный целеустремленный дивный женственный,each Dasha is beautiful smart caring attractive kind gentle cute charming charming sincere unforgettable irresistible chic ass little divine bewitch good angelic flirtatious cheerful energetic wonderful romantic cute the only affectionate sweet desirable unpredictable mysterious intrigue good modest understanding alluring smiling incendiary honest charming purposeful wondrous feminine
3485,dying,2015-05-21,320,7,False,False,каждый полина красивый умненький заботливый привлекательный добрый нежный милый очаровательный обворожительный душевный незабываемый неотразимый шикарный жопастенький божественный завораживать хороший ангельский кокетливый веселый энергичный чудесный романтичный симпатичный единственный ласковый сладенький желанный непредсказуемый загадочный интриговать хороший скромный понимающий заманчивый улыбчивый зажигательный честный обаятельный целеустремленный дивный женственный,each Polina beautiful smart caring attractive kind gentle cute charming charming sincere unforgettable irresistible chic ass little divine bewitch good angelic flirtatious cheerful energetic wonderful romantic cute the only affectionate sweet desirable unpredictable mysterious intrigue good modest understanding alluring smiling incendiary honest charming purposeful wondrous feminine
3486,dying,2015-05-21,503,12,False,False,каждый ксюша красивый умненький заботливый привлекательный добрый нежный милый очаровательный обворожительный душевный незабываемый неотразимый шикарный жопастенький божественный завораживать хороший ангельский кокетливый веселый энергичный чудесный романтичный симпатичный единственный ласковый сладенький желанный непредсказуемый загадочный интриговать хороший скромный понимающий заманчивый улыбчивый зажигательный честный обаятельный целеустремленный дивный женственный,each Ksyusha beautiful smart caring attractive kind gentle cute charming charming sincere unforgettable irresistible chic ass little divine bewitch good angelic flirtatious cheerful energetic wonderful romantic cute the only affectionate sweet desirable unpredictable mysterious intrigue good modest understanding alluring smiling incendiary honest charming purposeful wondrous feminine
3487,dying,2015-05-21,504,11,False,False,каждый вика красивый умненький заботливый привлекательный добрый нежный милый очаровательный обворожительный душевный незабываемый неотразимый шикарный жопастенький божественный завораживать хороший ангельский кокетливый веселый энергичный чудесный романтичный симпатичный единственный ласковый сладенький желанный непредсказуемый загадочный интриговать хороший скромный понимающий заманчивый улыбчивый зажигательный честный обаятельный целеустремленный дивный женственный,each Vika beautiful smart caring attractive kind gentle cute charming charming sincere unforgettable irresistible chic ass little divine bewitch good angelic flirtatious cheerful energetic wonderful romantic cute the only affectionate sweet desirable unpredictable mysterious intrigue good modest understanding alluring smiling incendiary honest charming purposeful wondrous feminine
3488,dying,2015-05-21,618,24,False,False,каждый настя красивый умненький заботливый привлекательный добрый нежный милый очаровательный обворожительный душевный незабываемый неотразимый шикарный жопастенький божественный завораживать хороший ангельский кокетливый веселый энергичный чудесный романтичный симпатичный единственный ласковый сладенький желанный непредсказуемый загадочный интриговать хороший скромный понимающий заманчивый улыбчивый зажигательный честный обаятельный целеустремленный дивный женственный,each nastya beautiful smart caring attractive kind gentle cute charming charming sincere unforgettable irresistible chic ass little divine bewitch good angelic flirtatious cheerful energetic wonderful romantic cute the only affectionate sweet desirable unpredictable mysterious intrigue good modest understanding alluring smiling incendiary honest charming purposeful wondrous feminine
3489,dying,2015-05-21,513,14,False,False,каждый катя красивый умненький заботливый привлекательный добрый нежный милый очаровательный обворожительный душевный незабываемый неотразимый шикарный жопастенький божественный завораживать хороший ангельский кокетливый веселый энергичный чудесный романтичный симпатичный единственный ласковый сладенький желанный непредсказуемый загадочный интриговать хороший скромный понимающий заманчивый улыбчивый зажигательный честный обаятельный целеустремленный дивный женственный,each katya beautiful smart caring attractive kind gentle cute charming charming sincere unforgettable irresistible chic ass little divine bewitch good angelic flirtatious cheerful energetic wonderful romantic cute the only affectionate sweet desirable unpredictable mysterious intrigue good modest understanding alluring smiling incendiary honest charming purposeful wondrous feminine
3490,dying,2015-05-21,1291,16,False,False,весь человек человек бандитка,all man man bandit
3491,dying,2015-05-21,2114,42,False,False,ненавидеть фраза “ девочка ” выбор,hate phrase “girl” choice
3492,dying,2015-05-21,836,48,False,False,добавлять запись страница узнавать думать твой друг 1 подруга 2 враг 3 знать 4 алкаш 5 красивый пара 6 любовник 7 идиот 8 9 красавица чудовище 10 спамер 11 псих 12 супруг 13 свой вариант,add record page find out think your friend 1 girlfriend 2 enemy 3 know 4 drunk 5 handsome couple 6 lover 7 idiot 8 9 beauty monster 10 spammer 11 psycho 12 spouse 13 own version
3493,dying,2015-05-21,1288,21,False,False,поступок делиться тип 1 « блин наделать ?» 2 « пофиг сходить »,"act to share type 1 ""damn to do?"" 2 ""don't care go"""
3494,dying,2015-05-21,2088,36,False,False,хотеть лето изменять,want summer to change
3495,dying,2015-05-21,2712,27,False,False,любить втирать какой-то дичь,love to rub some game
3496,dying,2015-05-21,1507,37,False,False,услышать желание золотой рыбка сдыхать фея лежать психушка хоттабыч побриться налысый джин душевный травма,hear the desire of a goldfish die fairy lie psychiatric hospital hottabych shave bald gin mental trauma
3497,dying,2015-05-21,1370,25,False,False,сей пора удивляться почему наушники пускать корень прирастать ухо,it's time to wonder why earphones take root grow into the ear
3498,dying,2015-05-21,2160,33,False,False,давать хотеть услышать самый заветный слово сдавать экзамен,give want to hear the most cherished word pass the exam
3499,dying,2015-05-21,1944,58,False,False,боже мама мама сходить ум подруга хороший разливать вода боже мама мама ржать подруга мама самый самый,oh god mom mom go mind girlfriend good pour water oh god mom mom laugh girlfriend mom the very best
3500,dying,2015-05-21,1687,25,False,False,просто нравиться идиот,just like an idiot
3501,dying,2015-05-21,2080,22,False,False,старый одинокий женщина 14 успокаиваться,old lonely woman 14 settle down
3502,dying,2015-05-21,1323,15,False,False,соскучиться,get bored
3503,dying,2015-05-21,1564,20,False,False,эта неможк влюбляться,this one can't fall in love
3504,dying,2015-05-21,1246,11,False,False,обожать твой запах,love your scent
3505,dying,2015-05-21,1800,26,False,False,бог давать мозги оканчивать школа аминь,god give brains finish school amen
3506,dying,2015-05-21,1571,16,False,False,девочка который влюбляться мальчик,girl who falls in love with a boy
3507,dying,2015-05-21,1270,14,False,False,девочка нужный внимание,girl needed attention
3508,dying,2015-05-21,430,24,False,False,добавлять стена узнавать думать твой друг характер 1 нежный 2 добрый 3 отзывчивый 4 сильный 5 ревнивый 6 скромный 7 добродушный,add wall find out think your friend character 1 gentle 2 kind 3 sympathetic 4 strong 5 jealous 6 modest 7 good-natured
3509,dying,2015-05-21,1335,23,False,False,любовь романтика каникулы доживать,love romance vacation live out
